ids,date,user,replyCount,retweetCount,likeCount,lang,tweet,country,Emotion
1.51e+18,2022-04-08 15:45:22+00:00,Ewe_Paz_HeT,0,0,0,en,"Children and women killed or raped in front of their families. Putin, Lavrov, Shoigu, Peskov. Will you introduce us to your children and wives after such an abomination?
#IStandWithUkraine #Ukraine #StandWithUkraine #stoprussia #UkraineWar #Putin #StopPutinNOW #Bucha",Ukraine,neutral
1.51e+18,2022-04-08 15:45:21+00:00,muscatzulu,0,0,0,en,Ukraine Propaganda boomerang. Wow!!! https://t.co/78ZqUo9eZ6,Ukraine,excitement
1.51e+18,2022-04-08 15:45:21+00:00,georges_mc,0,0,0,en,"@stratpol_site Germany plans to provide more than 100 billion euros $108.8 billion in aid to companies affected by the fallout from the Ukraine crisis.
 This came according to a document from the ministries of finance and economy, seen by Reuters and whose details were published today, Friday.",Ukraine,neutral
1.51e+18,2022-04-08 15:45:21+00:00,reddawns,0,0,0,en,"#RussiaWarCrimes
Strike kills 50 at Ukraine rail station crowded with people 
Photos from the scene showed bodies covered with tarps on the ground and the remnants of a rocket with the words “For the children” painted on it in Russian.

https://t.co/qFpfCPAgMu",Ukraine,neutral
1.51e+18,2022-04-08 15:45:21+00:00,indvidualhealth,0,0,0,en,@RepThomasMassie People who want the US to fight for Ukraine think nothing of slicing up other people’s lives for sake of their own pet causes. YOU go to Ukraine if you want to fight for Ukraine.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:20+00:00,1618pod,0,0,0,en,"Yes, Eastern Europe is complicated because we are ignorant about HISTORY, so let  @TimothyDSnyder uncover ""the true origins of Putin's war"" and learn a lesson from HISTORY. #podcast #Ukraine #UkraineRussianWar https://t.co/YXsktmbGcV",Ukraine,neutral
1.51e+18,2022-04-08 15:45:20+00:00,VennPrimeSec,0,0,0,en,"Ukraine prosecutor general says #Kramatorsk rail attack is a ""crime against humanity""",Ukraine,neutral
1.51e+18,2022-04-08 15:45:20+00:00,NareshKawtia,0,0,0,en,Does anybody else seeing news these days feel that we either live in Ukraine or Pakistan. #news #media,Ukraine,curiosity
1.51e+18,2022-04-08 15:45:20+00:00,Dordy2016,0,0,0,en,@RepAdamSchiff We see the Same thing in this country have you not took a look at our borders but yet you waist time worrying about another country why. Because all the corruption with everyone in this country is in Ukraine that's why they are protected.  Wake up people,Ukraine,neutral
1.51e+18,2022-04-08 15:45:20+00:00,CalebMiles20,1,0,0,en,"@olliecarroll Statements from U.S. &amp; other Western officials,as well as accounts in the news media,have created a misleading image of Ukraine.There has been an effort to portray the country not only as a victim of brutal Russian aggression,but as a plucky &amp; noble bulwark of freedom &amp; democracy",Ukraine,neutral
1.51e+18,2022-04-08 15:45:20+00:00,motstravig1,0,0,1,en,@IntelCrab Should make resupplying weaponry for Ukraine easier.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:19+00:00,roster_trevor,0,0,0,en,@politicalelle It's ok... it won't be long now. What Russian forces are uncovering in Ukraine and the discovery of Hunter Bidens laptop is going to to blow the extent of the evil wide open.,Ukraine,approval
1.51e+18,2022-04-08 15:45:19+00:00,dunecat1,0,2,4,en,"Russia's genocide handbook was published on April 3, two days after the first revelation that Russian servicemen in Ukraine had murdered hundreds of people in Bucha, and just as the story was reaching major newspapers. https://t.co/U7oP2UJ1QF",Ukraine,realization
1.51e+18,2022-04-08 15:45:18+00:00,TheTBohn,0,0,1,en,"TGIF Postcards From Bohn Beach 🏖 Florida 64°, W/❤️! Notice Our Recycling Containers In Ukraine🇺🇦Colors!  🙏🕊🇺🇦🌻! https://t.co/9hwl1fGIlT",Ukraine,excitement
1.51e+18,2022-04-08 15:45:18+00:00,Ast8tnieks,0,0,0,en,"@ukraine_world Typical enlightened ruSSian patriots arse, or is it face? Cant tell the difference.",Ukraine,confusion
1.51e+18,2022-04-08 15:45:17+00:00,Squirrrell,0,0,0,en,My 2 fave Ukraine reporters @annaefoster @EmmaVardyTV 💙💙🇺🇦 https://t.co/rrXXJBqmVX,Ukraine,love
1.51e+18,2022-04-08 15:45:17+00:00,devoncone,0,0,1,en,"Thanks to @ngowgwps for their excellent analysis. A lot more that needs to be done to protect, assist, support, and empower Ukrainian women and women of other nationalities affected by the conflict in Ukraine.",Ukraine,admiration
1.51e+18,2022-04-08 15:45:17+00:00,lilygrutcher,0,3,27,en,Slovakian S-300 on the way to Ukraine.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:17+00:00,0xbadad,0,0,0,en,"Microsoft disrupts Russian cyberattack on US, Ukraine, EU targets #CyberAttack via https://t.co/4hyuGbMt4K https://t.co/nZKMdcu1rR",Ukraine,neutral
1.51e+18,2022-04-08 15:45:16+00:00,rocknloadmag,0,0,0,en,Envy of None To Release 7″ Single For UNHCR’s Ukraine Emergency Response https://t.co/QBu3JNl5fB,Ukraine,neutral
1.51e+18,2022-04-08 15:45:16+00:00,JRTomlinAuthor,0,0,0,en,"Homes for Ukraine ‘lost all credibility’ as female refugees reportedly targeted for exploitation https://t.co/Ce508G0LJc The UK gov't programme rife with abuse. Surprise, surprise.",Ukraine,surprise
1.51e+18,2022-04-08 15:45:16+00:00,Therealtalkin,0,0,0,en,"President of the EU Cmmssion,Ursula von der Leyen visited the Ukrainian town of #Bucha today
Here in Bucha,we saw humanity shatterd.The whole world is mourning along with the ppl of Bucha.We stand with #Ukraine in this imprtnt fight,she said.#TheRealTalkin (ANI)

(Src: #Reuters) https://t.co/39o0S9Tc4P",Ukraine,sadness
1.51e+18,2022-04-08 15:45:15+00:00,syadoz1,0,0,0,en,Ukraine now controls most of Mariupol per mayor https://t.co/j0pqDgDDpH,Ukraine,neutral
1.51e+18,2022-04-08 15:45:15+00:00,DSaritel,0,0,0,en,"@vonderleyen @alex_chugaev @JosepBorrellF Pleasego to European leaders and tell them :
Ukraine is fighting:
For our existence,
For our values,
For our right to live in freedom and prosperity
For our democracy,

Tell them Ukrainians  sacrifice their lives for us.
Tell them they must to take Ukraine into European family.",Ukraine,neutral
1.51e+18,2022-04-08 15:45:15+00:00,Kitteh_EVE,0,0,0,en,"@ukraine_world He looks like a retard, but maybe I am bias since I know wut he did",Ukraine,neutral
1.51e+18,2022-04-08 15:45:15+00:00,bahdiplomatic,0,1,1,en,"Minister of Foreign Affairs holds phone call with Minister of Foreign Affairs of Ukraine

https://t.co/DH2k9E8ZOo https://t.co/8WOM0yUyGY",Ukraine,neutral
1.51e+18,2022-04-08 15:45:14+00:00,Offtherez78,0,0,0,en,@CawthornforNC Hunter was invested in the bio labs in Ukraine and Fauci is in charge of all the bio labs so basically Hunter and Fauci are business partners.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:14+00:00,kenkoi_lfc,1,0,0,en,Dialogue with Putin - The Butcher of Ukraine? https://t.co/6B8Eab6Xqb,Ukraine,curiosity
1.51e+18,2022-04-08 15:45:12+00:00,Upasana54771661,0,0,0,en,"#ArnabZelenskyyInterview so finally, Non-English speaking nations comprehended in English that they should provide Security Guarantee to #Ukraine.
Simply fabulous! Kudos @republic team! https://t.co/fciDRRCZsc",Ukraine,admiration
1.51e+18,2022-04-08 15:45:12+00:00,n1kogosyan281,2,0,3,en,#NFTCommuntiy how about this #NFTdrops for @voguemagazine @VogueUkraine in support of #NFTs #Ukraine 💛💙 … twit-re-twit plz. https://t.co/AXipK3SyMv,Ukraine,neutral
1.51e+18,2022-04-08 15:45:12+00:00,sandripavli,0,0,0,en,"@YARBONDARENKO Why Ukraine in UN isn't confirming, as you are, that Russians did it? Because are afraid or because are mature? https://t.co/39w0T0NsyE",Ukraine,confusion
1.51e+18,2022-04-08 15:45:12+00:00,TrumpHa07812722,0,0,0,en,"@mbk_center @KathyBrownKathy The face of tragedy from reuplicans doing nothing but obstructing aid to ukraine, they are nothing but traitors who sleep with the enemy",Ukraine,anger
1.51e+18,2022-04-08 15:45:12+00:00,wilderko,0,0,0,en,"Several German states have announced they will prosecute those who publicly display the letter Z in support of Russia.

German States Will Prosecute Speech That Supports the Russian Invasion of Ukraine https://t.co/mIK2ZPwvmM",Ukraine,neutral
1.51e+18,2022-04-08 15:45:12+00:00,Joe73105226,0,0,0,en,@Gary_McRobb @lucy22221111 @seanhannity I guess you missed the part where no evidence of Trump colluding with Russia exists. You also probably didn't hear how Hillary was the one colluding with Russia. How about Biden working with Putin and funding his war against Ukraine?,Ukraine,neutral
1.51e+18,2022-04-08 15:45:12+00:00,Carol_Peaslee,0,0,0,en,Photos: Ukraine forces say they defeated 'elite' Russian armored brigade https://t.co/hyywravi7J via @amermilnews,Ukraine,neutral
1.51e+18,2022-04-08 15:45:11+00:00,las2950,0,0,0,en,@paulmasonnews We are providing arms to Ukraine at the same time as 1000 people per week are dying from a virus whilst gov imposes destituting financial punishments for the temerity of millions of us not dead yet. Focus on the right - Putin and Tories ffs.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:11+00:00,trsmiami,0,0,0,en,"Blinken, NATO determined to help Ukraine but Milley still keeps missing the mark. Milley is hardly ever right, but never in doubt. https://t.co/5JnNQUs4To #FoxNews",Ukraine,neutral
1.51e+18,2022-04-08 15:45:11+00:00,WilliamYang120,1,0,0,en,"Around 30 bodies, all dressed in civilian clothing, were grouped together and placed under plastic sheets next to a kiosk daubed yellow and blue -- the colours of Ukraine's flag -- outside the station, where blood pooled on the ground.",Ukraine,neutral
1.51e+18,2022-04-08 15:45:11+00:00,Apples4Grannies,0,0,0,en,"@EvanMcMullin @SenMikeLee @SenMikeLee supports Russia and Putin against Ukraine. Can you message that, Evan? Or will you ignore his Nazism?",Ukraine,neutral
1.51e+18,2022-04-08 15:45:10+00:00,Vielfurz,0,0,0,en,@EuromaidanPress Decisive battle. This time they will throw all they got at Ukraine. Russia will be defeated soon.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:10+00:00,Delta_Analysis,0,0,0,en,The container logistics implications of war in #Ukraine https://t.co/YSPm7dNOVZ … … … … … via @GlobalTradeMag #logistics #UkraineRussianWar #Russia #containers #shipping #disruption #WARINUKRAINE #war,Ukraine,neutral
1.51e+18,2022-04-08 15:45:10+00:00,makarerevych,1,1,1,en,"@vonderburchard @Bundeskanzler , You need to understand that armed Ukraine = safe Germany.  We sacrifice our lives and You sacrifice weapons. 
Ukraine has been defending for 44 days, by this time you should already understand the need for decisive help!",Ukraine,realization
1.51e+18,2022-04-08 15:45:09+00:00,BHFFNYC,0,0,0,en,"#BHFFNYC stands with #Ukraine 🇧🇦🇺🇦

A portion of ticket sales will be donated to @SCIUkraine. 🙏 https://t.co/QNliUlhtJj",Ukraine,approval
1.51e+18,2022-04-08 15:45:09+00:00,ADrazdys,1,0,0,en,"@DaySocialist @krides 1. Nazi symbols are already banned both in my country and in Ukraine.
2. With all due respect to soldiers who died fighting Nazi's (personally I am strictly against desecrating cemeteries or destroying monuments for WWII soldiers), soviets were evil as well comitting genocide 1/2",Ukraine,approval
1.51e+18,2022-04-08 15:45:08+00:00,andreasgal,0,0,0,en,@khuey_ @denosral @PhillipsPOBrien Yup. That’s a good comparison. Russia’s collapse is coming. We need to arm Ukraine sufficiently to make it until then.,Ukraine,approval
1.51e+18,2022-04-08 15:45:08+00:00,DogeWhisperer13,0,0,0,en,"@MartinOKeeffee How much money is going from the Ukraine to all the #WEFpuppets? What is #WEF paying all the Great Reset Leaders over the world? Why are they shitting over the Ukraine, because that is/was the money laundry country off all sitting world leaders",Ukraine,neutral
1.51e+18,2022-04-08 15:45:07+00:00,InvestorHumbl,2,1,9,en,"#Russian TikTok army is taking heavy losses in #Mariupol 🇺🇦 #AzovBattalion #Ukraine #RussianArmy #Россия #Russia #StandWithUkraine #RussianUkrainianWar  #СвоихНеБросаем #потерьнет 
#Z #RussianFederation #Беларусь https://t.co/2rxOViYtyj",Ukraine,neutral
1.51e+18,2022-04-08 15:45:07+00:00,arthuryatsenko,0,0,0,en,"So everyone can see what a shame of an organization Red Cross is. Just to be clear, I do not deny what had been done by them so far, and in Ukraine perhaps too, but this is ridiculous money laundering. Do not donate to Red Cross, but to orgs in🇺🇦 you know. https://t.co/2Li2WFgcmO",Ukraine,annoyance
1.51e+18,2022-04-08 15:45:07+00:00,WileyHumanities,0,0,0,en,"Read the @russian_review virtual issue, Ukraine and Russia: Entangled Histories and Contested Legacies.

Articles examine historic relations between Ukraine and Russia, and offer insight into the roots of the present invasion of Ukraine.

Free to access: https://t.co/0398271Ivf https://t.co/vejf6TmfpS",Ukraine,approval
1.51e+18,2022-04-08 15:45:07+00:00,sami_m_e,0,0,0,en,"@ZelenskyyUa normally I'd call this Propaganda, but Ukraine is allowed. Check this Tube, sad Waters wasn't on board but then we should be content with Mason and Gilmour, at last, getting slightly political.🫰
https://t.co/DbDqmbFMie",Ukraine,sadness
1.51e+18,2022-04-08 15:45:07+00:00,Les170869,0,0,0,en,Another cracking NEIPA from @Brewdog - Drinking an United For Ukraine by @BrewDog @ Untappd at Home  — https://t.co/twZedjHOF7,Ukraine,neutral
1.51e+18,2022-04-08 15:45:06+00:00,FCShakhtar_eng,0,4,15,en,"💙💛 Preliminary schedule of charity matches within the Shakhtar Global Tour for Peace in Ukraine 🇺🇦

All games will be streamed live on the club's YouTube channel: https://t.co/7BOpQjrZeI

All proceeds from the fixtures will be spent on humanitarian aid to the people of Ukraine. https://t.co/fCaKhrL88B",Ukraine,approval
1.51e+18,2022-04-08 15:45:06+00:00,LoungingLeopard,0,0,1,en,"@RickShag Lucky day. Too much time on my hands as hb drives through Poland to the Ukraine border.

Wordle 293 2/6

⬜🟨🟨🟨⬜
🟩🟩🟩🟩🟩",Ukraine,joy
1.51e+18,2022-04-08 15:45:06+00:00,nixanbal,0,0,2,en,"‘This is a crazy, unjust attack’: Pink Floyd re-form to support Ukraine https://t.co/QfxTdi3ABw",Ukraine,neutral
1.51e+18,2022-04-08 15:45:06+00:00,IndianNewsBots,0,0,1,en,"UNMISSABLE: At 10pm tonight, America's former National Security Advisor AmbJohnBolton speaks to Arnab on Ukraine President ZelenskyyUa's Security Guarantor appeal. Get set to watch #BoltonLIVE here - https://t.co/D07LYuF0d1 https://t.co/THpOSoNaCV",Ukraine,neutral
1.51e+18,2022-04-08 15:45:06+00:00,rai_sowkoor_Adi,0,0,0,en,@tanvi_madan Only the “people of Ukraine” not the establishment doing Americas bidding.,Ukraine,neutral
1.51e+18,2022-04-08 15:45:06+00:00,CoPo_Opinion,1,0,0,en,"Kelly Sloan: ""It is one thing to recognize, with due anger and revulsion, the horrors being committed by the Russian military in Ukraine as war crimes. It is another question entirely of what to do about it.""
#copolitics 
https://t.co/Is4vosFeVK https://t.co/rDWr7DHGCI",Ukraine,neutral
1.51e+18,2022-04-08 15:45:06+00:00,SimonMagus,0,0,4,en,"We have a war in Ukraine, a cost of living crisis, not enough housing, a broken social care system, a disaster of an energy policy and a crime wave.

And what is the priority for politics - a series of essentially racist attacks on a woman for the sin of being rich and Indian.",Ukraine,disappointment
1.51e+18,2022-04-08 15:45:05+00:00,josvandongen,0,0,0,en,"Excellent interview with @PMBreedlove on @RFERLPress about the situation in #Ukraine https://t.co/nfiEsISbxp Indeed, send MIGs, F16s, F15s and kick the bastards out! #StandWithUkraine",Ukraine,admiration
1.51e+18,2022-04-08 15:45:05+00:00,TJBrosnan3,0,0,0,en,"Remains of a missile are seen near a rail station in Kramatorsk, Ukraine, after a Russian rocket strike hit the station packed with civilians. Dozens of people were killed and many more severely wounded.

The writing reads: 'For children' https://t.co/kOpIExzto1",Ukraine,neutral
1.51e+18,2022-04-08 15:45:05+00:00,wzzm13,0,0,0,en,"Doctors, crater disprove Russian misinfo about Ukraine hospital airstrike https://t.co/qwkE5e3D85",Ukraine,neutral
1.51e+18,2022-04-08 15:45:05+00:00,DamaskVitold,0,0,0,en,"In Moscow, a girl was detained near the building of the Ministry of Defense, who went to a single rally with a poster: ""Right now, the Russian military is killing and raping women in Ukraine.""  She was detained. https://t.co/I2HnRKPvfI",Ukraine,neutral
1.51e+18,2022-04-08 15:45:04+00:00,melanie2024,0,0,0,en,@olliecarroll Pure a.s.sholes. Ukraine needs to smo..ke those mofos!,Ukraine,neutral
1.51e+18,2022-04-08 15:45:04+00:00,ChannelNewsAsia,0,0,2,en,Shakhtar to play four charity games with proceeds going to Ukraine aid https://t.co/m9XrDGvA0E https://t.co/AUZbruj2WO,Ukraine,neutral
1.51e+18,2022-04-08 15:45:04+00:00,quogue_school,0,0,0,en,Quogue student and her family led a successful donations drive for #Ukraine https://t.co/HCfE8yM0UU,Ukraine,admiration
1.51e+18,2022-04-08 15:45:04+00:00,commandcreation,0,0,0,en,More blah blah blah - CNDS get buried in inflation and she sends our money to Ukraine - sorry but when CND struggle it’s time to stop foreign spending! But since she an WEF agenda what can we expect! https://t.co/wNPFdlrk8J,Ukraine,neutral
